07-02-2018,airportFaucetFungi
07-02-2018,amorphousvirusBehindMyEyes
07-02-2018,cautiousWavelength
07-02-2018,sharkfinSurfboard
07-02-2018,shiftingcolumnsObservedThroughEyesOfShiftingSocietalColumns
07-02-2018,waterypaintDispersedWhenYouTippedOut
07-04-2018,meltingtaperDotSugars
07-04-2018,vintageRibbonCandy
07-07-2018,diabolicraysPrismDiversionSkinAttack
07-07-2018,powderylilaFenceVineDust
07-08-2018,criticalOozeVial
07-08-2018,purplesunlightRakingPeopleIntoSnowMounds
07-08-2018,visualsunspotsMattedGraySkies01
07-08-2018,visualsunspotsMattedGraySkies02
07-10-2018,twobluesuitsObservingTheProof
07-10-2018,woodgroveInterconnectedMolarSensors
07-11-2018,constructorventpathsPushedAndAngledSlightlyAwayFromYourReach
07-11-2018,diamondribbonstreamerLayeredWithFutureGreenCrust
07-11-2018,oncecagedbymaniacsAndFreedByTheGreenGlob
07-12-2018,theshadowofyourtruechoices
07-12-2018,yourexpandednetworkofemotionsLinkingUnpredictableReasonsAndReactions
07-16-2018,UntitledClip01
07-16-2018,dinkumbeatsConfidenceWithdrawnForCautionBehindSparseLeafBranches
07-16-2018,insideyourmindisthepearlThatContainsAnEndlessStormTryingToDrownYouDaily
07-16-2018,laserofmomentaryinsightBurstingBubblesOfEmotionalEntrancement
07-16-2018,strandsofyourassumptionsBlastedClapOfTheDownpourMakingHolesInYourRoof-long
07-16-2018,strandsofyourassumptionsBlastedClapOfTheDownpourMakingHolesInYourRoof2
07-16-2018,theangelicnatureofabsolutionWhenWalkingThroughTallGrass
07-18-2018,seesawCaterpillar
07-19-2018,fromdawntobreakfastBreathingFromTheMountainPlateau
07-19-2018,whenyouarejusttryingtokeepittogetherAndYouKeepLeakingTryingToKeepEveryoneHappy
07-21-2018,dislocatedgreengrassDraggedWithTheYellowTowel
07-21-2018,redsmokefromtheblackholeThatConstantlyTestsYouToAnswerTheCall
07-23-2018,thatcoolingflavorSwishedOutOfNecessity01
07-23-2018,thatcoolingflavorSwishedOutOfNecessitythatcoolingflavorSwishedOutOfNecessity02
07-24-2018,bluegreenicepackCoolingTheInjectionPointsThatMustBeUsedDailyToFightThePsychosis
07-24-2018,neapolitanexposedInMotionToHitTheFloor
07-24-2018,pushingyourselfthroughthekeyholeUnlockingYourFutureAtAllCosts
07-24-2018,splicingemotionalhighandfocusedawarenessAllowingAnesthetizedVisionsOfSoftnessToStart
07-26-2018,thepuddleofthealternativescenarioLookingToExpandIntoMyMouth
07-26-2018,therosepetalsuspendedinwaterheldbythecrassboulderscoopTheRightAngledChairWaitingToAddressWhyYouLostYourPassion
07-27-2018,thegrowingredmarkBelittlingYourCreativity
07-27-2018,thephantomfarceEmbossedByBlotter
