Date,Name,Month,ProcessedName
06-19-2015,insideTheFlood,June,inside The Flood
06-19-2015,resetFeed,June,reset Feed
06-19-2015,serotoninFlood1,June,serotonin Flood 1
06-19-2015,serotoninFlood2,June,serotonin Flood 2
06-19-2015,serotoninFlood4,June,serotonin Flood 4
06-19-2015,breathingGeomtry1,June,breathing Geomtry 1
06-20-2015,freefallVisions,June,freefall Visions
06-20-2015,analogHummingbird,June,analog Hummingbird
06-20-2015,afternoonCowboy,June,afternoon Cowboy
06-20-2015,travelingMentalLandscapes,June,traveling Mental Landscapes
06-20-2015,surfacingBlues,June,surfacing Blues
06-20-2015,spacemanReEntry,June,spaceman Re Entry
06-20-2015,shadedShape,June,shaded Shape
06-20-2015,organicanalogue,June,organicanalogue
06-20-2015,mentalTransitioning3,June,mental Transitioning 3
06-20-2015,mentalTransitioning1,June,mental Transitioning 1
06-20-2015,honeySpill,June,honey Spill
06-20-2015,growingFern,June,growing Fern
06-20-2015,glitchHoneyOrb,June,glitch Honey Orb
06-20-2015,foreverVoided,June,forever Voided
06-20-2015,buildingSmog,June,building Smog
06-20-2015,mentalTransitioning2,June,mental Transitioning 2
06-21-2015,retroRadio1,June,retro Radio 1
06-21-2015,salmonWalkway,June,salmon Walkway
06-21-2015,innerVoid,June,inner Void
06-21-2015,shadowSkySword,June,shadow Sky Sword
06-21-2015,dreamRipples,June,dream Ripples
06-21-2015,chemicalShedding,June,chemical Shedding
06-21-2015,carvedPulse,June,carved Pulse
06-21-2015,blueFireball,June,blue Fireball
06-21-2015,feedbackFireworks,June,feedback Fireworks
06-22-2015,stainedSchwa,June,stained Schwa
06-22-2015,shadowedPointedTriangle,June,shadowed Pointed Triangle
06-22-2015,saturatedBrain3,June,saturated Brain 3
06-22-2015,saturatedBrain2,June,saturated Brain 2
06-22-2015,iceSouls,June,ice Souls
06-22-2015,forgedSword,June,forged Sword
06-22-2015,saturatedBrain1,June,saturated Brain 1
06-22-2015,dissolvedPatches,June,dissolved Patches
06-22-2015,digitalAssassinProfile,June,digital Assassin Profile
06-22-2015,cteMRI,June,cte M R I
06-22-2015,combustingFeedback,June,combusting Feedback
06-22-2015,brokenGlasses,June,broken Glasses
06-22-2015,battleSword,June,battle Sword
06-22-2015,dissolvedPatches2,June,dissolved Patches 2
06-25-2015,airgaspsOfTheRiverbed,June,airgasps Of The Riverbed
06-25-2015,bobbingCommentBubble,June,bobbing Comment Bubble
06-25-2015,lostfaceOfTheRiverbed,June,lostface Of The Riverbed
06-25-2015,rotationalOutline,June,rotational Outline
06-25-2015,seepingPanels,June,seeping Panels
06-26-2015,skylineRedClouds,June,skyline Red Clouds
06-26-2015,thoughtsOvertaken,June,thoughts Overtaken
06-26-2015,insideTriangles,June,inside Triangles
06-26-2015,dragonClaw,June,dragon Claw
06-26-2015,flyingBlueBlocks,June,flying Blue Blocks
06-26-2015,feedbackStainedGlass,June,feedback Stained Glass
06-26-2015,focusedInkBlots,June,focused Ink Blots
06-30-2015,kitchenWallpaper,June,kitchen Wallpaper
06-30-2015,leakingLinks,June,leaking Links
06-30-2015,mainframeBossLair,June,mainframe Boss Lair
06-30-2015,purpleBirch,June,purple Birch
06-30-2015,shiftingArticPlanes,June,shifting Artic Planes
06-30-2015,slowExpandingYarn,June,slow Expanding Yarn
06-30-2015,summerShorts,June,summer Shorts
06-30-2015,terminatorScan,June,terminator Scan
06-30-2015,underlyingTexture,June,underlying Texture
06-30-2015,win95Saver1,June,win 9 5 Saver 1
06-30-2015,win95Saver2,June,win 9 5 Saver 2
06-30-2015,wobblyPlotline,June,wobbly Plotline
06-30-2015,sunroomWallpaper,June,sunroom Wallpaper
06-30-2015,greenShip,June,green Ship
06-30-2015,innerBricks,June,inner Bricks
06-30-2015,glassAnatomy,June,glass Anatomy
06-30-2015,analogTotem,June,analog Totem
06-30-2015,angledBricks1,June,angled Bricks 1
06-30-2015,angledBricks2,June,angled Bricks 2
06-30-2015,angledBricks3,June,angled Bricks 3
06-30-2015,glassEmotionAbsorption,June,glass Emotion Absorption
06-30-2015,bathroomWallpaper,June,bathroom Wallpaper
06-30-2015,backToTheOutline,June,back To The Outline
06-30-2015,bendingThoughts2,June,bending Thoughts 2
06-30-2015,corrodedWiring,June,corroded Wiring
06-30-2015,crackingSkin,June,cracking Skin
06-30-2015,dissolvingStraw,June,dissolving Straw
06-30-2015,firefighterScan,June,firefighter Scan
06-30-2015,gameshowCreditBackground,June,gameshow Credit Background
06-30-2015,bendingThoughts1,June,bending Thoughts 1
07-03-2015,blobbedWhiteLines,July,blobbed White Lines
07-03-2015,digitalFlowers2,July,digital Flowers 2
07-03-2015,hazyFlowers,July,hazy Flowers
07-03-2015,morphRocket,July,morph Rocket
07-03-2015,tealBlotches,July,teal Blotches
07-03-2015,shrinkingTeals,July,shrinking Teals
07-03-2015,orangePeel,July,orange Peel
07-05-2015,blossomingEdges,July,blossoming Edges
07-05-2015,cellwallPanel,July,cellwall Panel
07-05-2015,glitchedPlantCells,July,glitched Plant Cells
07-05-2015,pillarsOfTheWizard,July,pillars Of The Wizard
07-05-2015,powderPuff,July,powder Puff
07-05-2015,runningGlobs,July,running Globs
07-05-2015,squiggleTornado,July,squiggle Tornado
07-08-2015,genePool,July,gene Pool
07-08-2015,striatedBoxes,July,striated Boxes
07-08-2015,strawberryFilling,July,strawberry Filling
07-08-2015,peakingSlugs,July,peaking Slugs
07-08-2015,mixingDye,July,mixing Dye
07-08-2015,lilypadGlobs,July,lilypad Globs
07-08-2015,crackedPinkTube,July,cracked Pink Tube
07-08-2015,fallingBetweenRocks,July,falling Between Rocks
07-08-2015,cantaloupeJuices,July,cantaloupe Juices
07-08-2015,bluewaterRedDye,July,bluewater Red Dye
07-08-2015,greenglobCycle,July,greenglob Cycle
07-11-2015,growingWeeds,July,growing Weeds
07-11-2015,crimsonForms,July,crimson Forms
07-11-2015,fringeWiggle,July,fringe Wiggle
07-12-2015,rollingFirestorm,July,rolling Firestorm
07-12-2015,rubberEdges,July,rubber Edges
07-12-2015,fuzzyClimber,July,fuzzy Climber
07-12-2015,pinkSwatches,July,pink Swatches
07-12-2015,softwareFriendship,July,software Friendship
07-12-2015,lostPastels4,July,lost Pastels 4
07-12-2015,brokenSegaMemories1,July,broken Sega Memories 1
07-12-2015,lostPastels2,July,lost Pastels 2
07-12-2015,lostPastels1,July,lost Pastels 1
07-12-2015,brokenSegaMemories2,July,broken Sega Memories 2
07-12-2015,almostA,July,almost A
07-12-2015,lostPastels3,July,lost Pastels 3
07-13-2015,neonWallpaper1,July,neon Wallpaper 1
07-13-2015,neonWallpaper2,July,neon Wallpaper 2
07-13-2015,neonWallpaper3,July,neon Wallpaper 3
07-13-2015,neonWallpaper4,July,neon Wallpaper 4
07-13-2015,neonWallpaper5,July,neon Wallpaper 5
07-13-2015,neonWallpaper6,July,neon Wallpaper 6
07-13-2015,spiralTriangles1,July,spiral Triangles 1
07-13-2015,shiftingChemicals,July,shifting Chemicals
07-13-2015,spiralTriangles2,July,spiral Triangles 2
07-13-2015,stableBlackhole,July,stable Blackhole
07-13-2015,stableFeedbackJunction,July,stable Feedback Junction
07-13-2015,unstableSwamp,July,unstable Swamp
07-13-2015,invisibleInterference3,July,invisible Interference 3
07-13-2015,rustedViewfinder,July,rusted Viewfinder
07-13-2015,invisibleInterference2,July,invisible Interference 2
07-13-2015,chemicalPlanet,July,chemical Planet
07-13-2015,feedbackFragments,July,feedback Fragments
07-13-2015,invisibleInterference1,July,invisible Interference 1
07-13-2015,bentFraming,July,bent Framing
07-13-2015,blisteringSore,July,blistering Sore
07-13-2015,brokenCartridge1,July,broken Cartridge 1
07-13-2015,brokenCartridge3,July,broken Cartridge 3
07-13-2015,bustedVortex,July,busted Vortex
07-13-2015,brokenCartridge2,July,broken Cartridge 2
07-13-2015,cloudMagic1,July,cloud Magic 1
07-13-2015,cloudMagic2,July,cloud Magic 2
07-13-2015,creationOfTheSun,July,creation Of The Sun
07-13-2015,distantmoonSunrise1,July,distantmoon Sunrise 1
07-13-2015,distantmoonSunrise2,July,distantmoon Sunrise 2
07-13-2015,feedbackFireworks,July,feedback Fireworks
07-14-2015,jesterCap,July,jester Cap
07-14-2015,oversaturatedMemories1,July,oversaturated Memories 1
07-14-2015,overcastTower,July,overcast Tower
07-14-2015,metalTetanus,July,metal Tetanus
07-14-2015,leakingCube,July,leaking Cube
07-14-2015,rottingGasMain,July,rotting Gas Main
07-14-2015,insideBlackhole2,July,inside Blackhole 2
07-14-2015,bloomingheartChamberB,July,bloomingheart Chamber B
07-14-2015,fmGearShift,July,fm Gear Shift
07-14-2015,festeringGrudges,July,festering Grudges
07-14-2015,digitalFirePillar2,July,digital Fire Pillar 2
07-14-2015,digitalFirePillar,July,digital Fire Pillar
07-14-2015,burningGrass,July,burning Grass
07-14-2015,analogGums,July,analog Gums
07-14-2015,swishBack,July,swish Back
07-14-2015,insideBlackhole1,July,inside Blackhole 1
07-14-2015,swishBack2,July,swish Back 2
07-14-2015,bloomingheartChamberA,July,bloomingheart Chamber A
07-15-2015,heartSonogram,July,heart Sonogram
07-15-2015,hiddenMechanicalEye,July,hidden Mechanical Eye
07-15-2015,inifiniteToiletPaperRoll,July,inifinite Toilet Paper Roll
07-15-2015,leakingFrames,July,leaking Frames
07-15-2015,lightningSpinner,July,lightning Spinner
07-15-2015,marshmallowNightmare,July,marshmallow Nightmare
07-15-2015,morphingJigsagPiece,July,morphing Jigsag Piece
07-15-2015,offAir1,July,off Air 1
07-15-2015,offAir2,July,off Air 2
07-15-2015,peelingFeedback,July,peeling Feedback
07-15-2015,petriDish,July,petri Dish
07-15-2015,snakeGatekeeper,July,snake Gatekeeper
07-15-2015,strandedWaterOrganism,July,stranded Water Organism
07-15-2015,switchingSquareTextures,July,switching Square Textures
07-15-2015,tamedAngles,July,tamed Angles
07-15-2015,unravelingRibbon,July,unraveling Ribbon
07-15-2015,yokeSpillover,July,yoke Spillover
07-15-2015,yucatanMeteorite,July,yucatan Meteorite
07-15-2015,heatwaveShapeShadows,July,heatwave Shape Shadows
07-15-2015,greenapplePeaches,July,greenapple Peaches
07-15-2015,pinkSlime,July,pink Slime
07-15-2015,fourArms,July,four Arms
07-15-2015,analogKnots,July,analog Knots
07-15-2015,bacteriaWar1,July,bacteria War 1
07-15-2015,bacteriaWar2,July,bacteria War 2
07-15-2015,bloodstreamLSD1,July,bloodstream L S D 1
07-15-2015,bloodstreamLSD2,July,bloodstream L S D 2
07-15-2015,bloodstreamLSD3,July,bloodstream L S D 3
07-15-2015,boogerConstruction,July,booger Construction
07-15-2015,cessnaHighwayView,July,cessna Highway View
07-15-2015,burnOutsideTheLines,July,burn Outside The Lines
07-15-2015,dimensionalSharks,July,dimensional Sharks
07-15-2015,downTheDrain,July,down The Drain
07-15-2015,dustpanPOV,July,dustpan P O V
07-15-2015,faintCoastalCyclone,July,faint Coastal Cyclone
07-15-2015,fallingBlossoms,July,falling Blossoms
07-15-2015,feedbackPoltergeist,July,feedback Poltergeist
07-15-2015,fleetingVoidAccess,July,fleeting Void Access
07-15-2015,dehyrdratedOrganism,July,dehyrdrated Organism
07-15-2015,geometricVoid,July,geometric Void
07-16-2015,neonWallpaper5-extended,July,neon Wallpaper 5-extended
07-17-2015,marzipanMachine,July,marzipan Machine
07-17-2015,gobstopperDreams,July,gobstopper Dreams
07-17-2015,cellularWindowing,July,cellular Windowing
07-18-2015,seriesAboutSelf,July,series About Self
07-21-2015,insideCelestialBody,July,inside Celestial Body
07-21-2015,traversingDirections,July,traversing Directions
07-21-2015,monsterchompDisappearingChin,July,monsterchomp Disappearing Chin
07-21-2015,greyCheetah,July,grey Cheetah
07-21-2015,floatingPurpleBag3,July,floating Purple Bag 3
07-21-2015,greyCheetah2,July,grey Cheetah 2
07-21-2015,floatingPurpleBag1,July,floating Purple Bag 1
07-21-2015,flamingoHeads,July,flamingo Heads
07-21-2015,elevatorDown,July,elevator Down
07-21-2015,crawlingDustMite,July,crawling Dust Mite
07-21-2015,floatingPurpleBag2,July,floating Purple Bag 2
07-22-2015,lostlivesOfCages,July,lostlives Of Cages
07-23-2015,surrealProdding,July,surreal Prodding
07-23-2015,churningMineralLava,July,churning Mineral Lava
07-23-2015,neonSmearing1,July,neon Smearing 1
07-23-2015,neonSmearing2,July,neon Smearing 2
07-23-2015,neonSmearing3,July,neon Smearing 3
07-24-2015,vju,July,vju
07-26-2015,arrivalTheDigitalCity,July,arrival The Digital City
07-26-2015,beyondthelimitThenDisappear,July,beyondthelimit Then Disappear
07-26-2015,k-holeDisco,July,k-hole Disco
07-26-2015,lostforyearsInTheFrame,July,lostforyears In The Frame
07-26-2015,myCyborgHalf,July,my Cyborg Half
07-26-2015,neonAcidBurnPattern1,July,neon Acid Burn Pattern 1
07-26-2015,neonAcidBurnPattern2,July,neon Acid Burn Pattern 2
07-26-2015,neonAcidBurnPattern3,July,neon Acid Burn Pattern 3
07-26-2015,pilotingDimensionalGs,July,piloting Dimensional Gs
07-26-2015,resonantDiamondActions,July,resonant Diamond Actions
07-26-2015,spiltwaterNegatives,July,spiltwater Negatives
07-26-2015,thedailyzoneInVegas,July,thedailyzone In Vegas
07-26-2015,longDong,July,long Dong
07-27-2015,parallelElectricity,July,parallel Electricity
07-27-2015,wolverineAttack,July,wolverine Attack
07-27-2015,visiblyLosingMemories,July,visibly Losing Memories
07-27-2015,plantElectroshock,July,plant Electroshock
07-27-2015,parallelElectricity-long,July,parallel Electricity-long
07-27-2015,bubblingPlaid,July,bubbling Plaid
07-27-2015,gauzeGrass,July,gauze Grass
07-27-2015,cancercorruptingBloodCells,July,cancercorrupting Blood Cells
07-27-2015,bonemarrowPlatelets,July,bonemarrow Platelets
07-27-2015,bonemarrowPlateletManufacturing-long,July,bonemarrow Platelet Manufacturing-long
07-27-2015,innerbodyKnifeAttackPerspective,July,innerbody Knife Attack Perspective
07-28-2015,long,July,long
07-28-2015,tumorblockedMemories,July,tumorblocked Memories
07-28-2015,seaAnemoneDefense,July,sea Anemone Defense
07-28-2015,reviewingContent,July,reviewing Content
07-28-2015,fuzzyPatches,July,fuzzy Patches
07-28-2015,slidingGrains,July,sliding Grains
07-28-2015,confettiRain,July,confetti Rain
07-28-2015,candyTwister,July,candy Twister
07-28-2015,cancercorruptingBloodCells,July,cancercorrupting Blood Cells
07-28-2015,cancercorruptingBloodCells-short,July,cancercorrupting Blood Cells-short
07-28-2015,depthsOfDimensionalCaverns,July,depths Of Dimensional Caverns
07-29-2015,steamInSquares2,July,steam In Squares 2
07-29-2015,steamInSquares1,July,steam In Squares 1
07-29-2015,spacePharmaceuticalPrecursor,July,space Pharmaceutical Precursor
07-29-2015,lsdJazzCupForCartoonists,July,lsd Jazz Cup For Cartoonists
07-29-2015,molarsToDiamonds,July,molars To Diamonds
07-29-2015,diagonalbluebirchFallLeaves,July,diagonalbluebirch Fall Leaves
07-29-2015,spacePharmaceuticalManufacturing,July,space Pharmaceutical Manufacturing
07-30-2015,voidedGlitch,July,voided Glitch
07-30-2015,thinkingAboutTraveling,July,thinking About Traveling
07-30-2015,thegrowingSpill,July,thegrowing Spill
07-30-2015,suddenDoubleVision,July,sudden Double Vision
07-30-2015,pumpingIntestines,July,pumping Intestines
07-30-2015,portraitOutsidePortrait,July,portrait Outside Portrait
07-30-2015,nightThoughts,July,night Thoughts
07-30-2015,livingInsideTheBlur,July,living Inside The Blur
07-30-2015,lastRipplesOfAggression,July,last Ripples Of Aggression
07-30-2015,intersectingCenterSpin,July,intersecting Center Spin
07-30-2015,hazyCabin2,July,hazy Cabin 2
07-30-2015,hazyCabin,July,hazy Cabin
07-30-2015,frwe,July,frwe
07-30-2015,frogPortrait2,July,frog Portrait 2
07-30-2015,delicateBloom,July,delicate Bloom
07-30-2015,chameleonEye,July,chameleon Eye
07-30-2015,captainAura,July,captain Aura
07-30-2015,abstractedPortrait,July,abstracted Portrait
07-30-2015,Untitled,July,Untitled
07-30-2015,howifeelWhenTheBalaclavaGoesOn,July,howifeel When The Balaclava Goes On
07-31-2015,dissintegratingTelevisionStation,July,dissintegrating Television Station
07-31-2015,yourLocalWeather,July,your Local Weather
07-31-2015,wormholeVines,July,wormhole Vines
07-31-2015,necromancing8bitElements,July,necromancing 8bit Elements
07-31-2015,sectionalWatermelon,July,sectional Watermelon
07-31-2015,redstripesBlueBlobs,July,redstripes Blue Blobs
07-31-2015,observingTheDimensionalBox,July,observing The Dimensional Box
07-31-2015,shiftingTigerStripes,July,shifting Tiger Stripes
07-31-2015,maskedbanditPortrait,July,maskedbandit Portrait
07-31-2015,diagonalHollowBeam,July,diagonal Hollow Beam
07-31-2015,dissintegratingTelevisionStation2,July,dissintegrating Television Station 2
07-31-2015,betweenthebarsThereAreFaces,July,betweenthebars There Are Faces
07-31-2015,barredHooks,July,barred Hooks
07-31-2015,barredFeedback2,July,barred Feedback 2
07-31-2015,feedbackCauldron,July,feedback Cauldron
07-31-2015,avoidingTheQuestion,July,avoiding The Question
07-31-2015,2flavorPanel,July,2flavor Panel
07-31-2015,barredFeedback1,July,barred Feedback 1
08-02-2015,nightlyBandwidthThrottling,August,nightly Bandwidth Throttling
08-02-2015,lizardskinWindow,August,lizardskin Window
08-03-2015,lostmindBeyondTheBars2,August,lostmind Beyond The Bars 2
08-03-2015,particlesBecomingConcrete,August,particles Becoming Concrete
08-03-2015,thezoneEye,August,thezone Eye
08-03-2015,spinalcordElectricalFeedback2,August,spinalcord Electrical Feedback 2
08-03-2015,spinalcordElectricalFeedback1,August,spinalcord Electrical Feedback 1
08-03-2015,singlestreamVideoFeedback,August,singlestream Video Feedback
08-03-2015,feedbackCnidaria2,August,feedback Cnidaria 2
08-03-2015,feedbackCnidaria,August,feedback Cnidaria
08-03-2015,entangledFeedbackRipples,August,entangled Feedback Ripples
08-03-2015,momentaryFramesOfLSD1,August,momentary Frames Of L S D 1
08-03-2015,combustingGasOrb,August,combusting Gas Orb
08-03-2015,cathodeSoul,August,cathode Soul
08-03-2015,paintingsWatchingPeople,August,paintings Watching People
08-03-2015,bloodvesselRadation,August,bloodvessel Radation
08-03-2015,insideFrameOfLSD1,August,inside Frame Of L S D 1
08-03-2015,momentaryFramesOfLSD2,August,momentary Frames Of L S D 2
08-03-2015,insideFrameOfLSD2,August,inside Frame Of L S D 2
08-03-2015,licoricelemonTwist,August,licoricelemon Twist
08-03-2015,lostmindBeyondTheBars1,August,lostmind Beyond The Bars 1
08-03-2015,cloudShredder,August,cloud Shredder
08-03-2015,analogQuilt,August,analog Quilt
08-03-2015,realizedConversation,August,realized Conversation
08-03-2015,planetInternalPressure,August,planet Internal Pressure
08-04-2015,minimalFeedbackSplash,August,minimal Feedback Splash
08-04-2015,crashingwavesAngledLandscape,August,crashingwaves Angled Landscape
08-04-2015,crashingwavesDangerousUndertoe,August,crashingwaves Dangerous Undertoe
08-04-2015,endlessRoads,August,endless Roads
08-04-2015,kingdomBanner,August,kingdom Banner
08-04-2015,layeredSpiralDivisions,August,layered Spiral Divisions
08-04-2015,undecidedRothkoStrokes,August,undecided Rothko Strokes
08-05-2015,breakthroughIdeas1,August,breakthrough Ideas 1
08-05-2015,breakthroughIdeas2,August,breakthrough Ideas 2
08-05-2015,breakthroughIdeas3,August,breakthrough Ideas 3
08-05-2015,breakthroughIdeas4,August,breakthrough Ideas 4
08-05-2015,caterpillarStairs,August,caterpillar Stairs
08-05-2015,greatwhiteLobsterClaw,August,greatwhite Lobster Claw
08-05-2015,inwardCollapse,August,inward Collapse
08-05-2015,layeredSpiralDivisions,August,layered Spiral Divisions
08-05-2015,wrappingpaperDispenser,August,wrappingpaper Dispenser
08-05-2015,reflectiveDimensionalTubing,August,reflective Dimensional Tubing
08-05-2015,rogueBloodNode,August,rogue Blood Node
08-05-2015,stereoCity,August,stereo City
08-05-2015,minimalFeedbackSplash,August,minimal Feedback Splash
08-07-2015,slimeMountain,August,slime Mountain
08-07-2015,reworkingShatteredSpirals,August,reworking Shattered Spirals
08-07-2015,puzzlePieceCarving3,August,puzzle Piece Carving 3
08-07-2015,puzzlePieceCarving2,August,puzzle Piece Carving 2
08-07-2015,puzzlePieceCarving1,August,puzzle Piece Carving 1
08-07-2015,orbReflections,August,orb Reflections
08-07-2015,splatteredBlueSchwas,August,splattered Blue Schwas
08-07-2015,garciaRose2,August,garcia Rose 2
08-07-2015,garciaRose,August,garcia Rose
08-07-2015,basketWeaving2,August,basket Weaving 2
08-07-2015,basketWeaving1,August,basket Weaving 1
08-07-2015,tvLungs,August,tv Lungs
08-07-2015,unstableColumnPulse,August,unstable Column Pulse
08-07-2015,tileDispenser,August,tile Dispenser
08-09-2015,zoneHyperventilation,August,zone Hyperventilation
08-09-2015,thawingFlavors2,August,thawing Flavors 2
08-09-2015,thawingFlavors1,August,thawing Flavors 1
08-09-2015,reverseburningBlackBox,August,reverseburning Black Box
08-09-2015,oppositeLines,August,opposite Lines
08-09-2015,lucidClownThoughts,August,lucid Clown Thoughts
08-09-2015,linebylineCoverUp2,August,linebyline Cover Up 2
08-09-2015,linebylineCoverUp1,August,linebyline Cover Up 1
08-09-2015,lastLineWiggles,August,last Line Wiggles
08-09-2015,findingAncientFlames,August,finding Ancient Flames
08-09-2015,greenglassLayerReflections,August,greenglass Layer Reflections
08-09-2015,dddd,August,dddd
08-09-2015,burntStaticOverlay,August,burnt Static Overlay
08-09-2015,borderCuriousity,August,border Curiousity
08-09-2015,blueSparks,August,blue Sparks
08-09-2015,aztecAngleBrand1,August,aztec Angle Brand 1
08-09-2015,anthraxPaper,August,anthrax Paper
08-09-2015,accessedMemory2,August,accessed Memory 2
08-09-2015,accessedMemory1,August,accessed Memory 1
08-09-2015,insideMeltingTapes,August,inside Melting Tapes
08-09-2015,aztecAngleBrand2,August,aztec Angle Brand 2
08-09-2015,trackingOnTracking,August,tracking On Tracking
08-09-2015,videoMeat,August,video Meat
08-11-2015,breathingBurningAsthma,August,breathing Burning Asthma
08-11-2015,closingTrench,August,closing Trench
08-11-2015,digitalThroughway,August,digital Throughway
08-11-2015,sunCutups,August,sun Cutups
08-11-2015,trianglesPassingThrough,August,triangles Passing Through
08-11-2015,whaleAnatomy,August,whale Anatomy
08-13-2015,livingintheClouds2,August,livinginthe Clouds 2
08-13-2015,calmStuttering,August,calm Stuttering
08-13-2015,livingintheClouds1,August,livinginthe Clouds 1
08-13-2015,seepingThroughPores,August,seeping Through Pores
08-13-2015,stemCollecting,August,stem Collecting
08-13-2015,undulatingSunPhases,August,undulating Sun Phases
08-18-2015,outoffocusGlaze,August,outoffocus Glaze
08-18-2015,unzippedEdges1,August,unzipped Edges 1
08-18-2015,unzippedEdges2,August,unzipped Edges 2
08-18-2015,ovalTilt,August,oval Tilt
08-18-2015,quicklyStaindGrinder,August,quickly Staind Grinder
08-18-2015,globbedPeeling3,August,globbed Peeling 3
08-18-2015,ovalCornCob,August,oval Corn Cob
08-18-2015,voidShapeTrap,August,void Shape Trap
08-18-2015,globbedPeeling2,August,globbed Peeling 2
08-18-2015,cogsWithinTheVoid2,August,cogs Within The Void 2
08-18-2015,frostedFeedbackDoughnut2,August,frosted Feedback Doughnut 2
08-18-2015,frostedFeedbackDoughnut1,August,frosted Feedback Doughnut 1
08-18-2015,fingerprintEvolution,August,fingerprint Evolution
08-18-2015,feedingTheGrinder,August,feeding The Grinder
08-18-2015,digitalAquarium,August,digital Aquarium
08-18-2015,cogsWithinTheVoid1,August,cogs Within The Void 1
08-18-2015,bloodBarb,August,blood Barb
08-18-2015,sunsetPhases,August,sunset Phases
08-18-2015,globbedPeeling1,August,globbed Peeling 1
08-19-2015,tileoffsetWallpaper,August,tileoffset Wallpaper
08-19-2015,thecolorizedSaw,August,thecolorized Saw
08-19-2015,tunnelScrolling,August,tunnel Scrolling
08-19-2015,flowerEatingItself,August,flower Eating Itself
08-19-2015,crosshairShapes,August,crosshair Shapes
08-19-2015,fallingUpAndDown,August,falling Up And Down
08-19-2015,muscularElasticity,August,muscular Elasticity
08-19-2015,flourescentShatter1,August,flourescent Shatter 1
08-19-2015,flourescentShatter2,August,flourescent Shatter 2
08-23-2015,digitalBrainwash,August,digital Brainwash
08-23-2015,edgeWarnings,August,edge Warnings
08-23-2015,findingYourself,August,finding Yourself
08-23-2015,findingYourself2,August,finding Yourself 2
08-23-2015,squishedCorner,August,squished Corner
08-23-2015,thirdeyeCreation2,August,thirdeye Creation 2
08-23-2015,wiggleSplatter,August,wiggle Splatter
08-23-2015,appreciateLife,August,appreciate Life
08-23-2015,thirdeyeCreation1,August,thirdeye Creation 1
08-25-2015,thunderstormPatterns,August,thunderstorm Patterns
08-25-2015,sunsetshadowsInTheRoom,August,sunsetshadows In The Room
08-25-2015,scorchedAerosolParticles,August,scorched Aerosol Particles
08-25-2015,pinkSmog2,August,pink Smog 2
08-25-2015,pinkSmog,August,pink Smog
08-25-2015,lushfogOverlay1,August,lushfog Overlay 1
08-25-2015,glimmerFloats,August,glimmer Floats
08-25-2015,ghostedObstacles,August,ghosted Obstacles
08-25-2015,darknessInTheVoid,August,darkness In The Void
08-25-2015,astableJellies,August,astable Jellies
08-25-2015,acidicMatte,August,acidic Matte
08-25-2015,lushfogOverlay2,August,lushfog Overlay 2
08-27-2015,stripedfeedbackwedgeImpactScrape,August,stripedfeedbackwedge Impact Scrape
08-27-2015,stableSpottedFeedback,August,stable Spotted Feedback
08-27-2015,spiltSpinningGlob,August,spilt Spinning Glob
08-27-2015,soupyShapes,August,soupy Shapes
08-27-2015,pinwheelLines,August,pinwheel Lines
08-27-2015,justBash,August,just Bash
08-27-2015,hypnosisByFran,August,hypnosis By Fran
08-27-2015,fruitSlices,August,fruit Slices
08-27-2015,fauxBolder,August,faux Bolder
08-27-2015,relaxedCastleGate,August,relaxed Castle Gate
08-28-2015,bendingInfiniteHorizons1,August,bending Infinite Horizons 1
08-28-2015,bendingInfiniteHorizons2,August,bending Infinite Horizons 2
08-28-2015,creatureSheets,August,creature Sheets
08-28-2015,defragBlackoutRoutine2,August,defrag Blackout Routine 2
08-28-2015,defragBlackoutRoutine1,August,defrag Blackout Routine 1
08-28-2015,mirrorpeakInferno,August,mirrorpeak Inferno
08-28-2015,rollingEdges,August,rolling Edges
08-28-2015,strengtheningAwarenessOfLife,August,strengthening Awareness Of Life
08-28-2015,glitchLeaves,August,glitch Leaves
08-31-2015,thepastInfluencesTheFuture,August,thepast Influences The Future
08-31-2015,theburnBlend,August,theburn Blend
08-31-2015,percolatingRealizationOverlay,August,percolating Realization Overlay
08-31-2015,optionalAfterlife,August,optional Afterlife
08-31-2015,offsetScreenSavers,August,offset Screen Savers
08-31-2015,multisectionalPastelSmears2,August,multisectional Pastel Smears 2
08-31-2015,newdimensionScanner,August,newdimension Scanner
08-31-2015,lifelonglinesWithinLines,August,lifelonglines Within Lines
08-31-2015,japaneseUnderground,August,japanese Underground
08-31-2015,feedbackWiper2,August,feedback Wiper 2
08-31-2015,feedbackWiper1,August,feedback Wiper 1
08-31-2015,acidwashedmemoryRecallingWhileDelayed,August,acidwashedmemory Recalling While Delayed
08-31-2015,multisectionalPastelSmears1,August,multisectional Pastel Smears 1
08-31-2015,acidwashedmemoryInTheHurricaneBlackingOut,August,acidwashedmemory In The Hurricane Blacking Out
09-01-2015,cancellingoutLifeNoise,September,cancellingout Life Noise
09-01-2015,windowStretch,September,window Stretch
09-01-2015,trailingFrame,September,trailing Frame
09-01-2015,sunwarpedGameCartridge2,September,sunwarped Game Cartridge 2
09-01-2015,thefaceWithinTheFrame,September,theface Within The Frame
09-01-2015,slowRedWaves,September,slow Red Waves
09-01-2015,selfWindow,September,self Window
09-01-2015,redBlurBlast,September,red Blur Blast
09-01-2015,insideTheCrashHelment,September,inside The Crash Helment
09-01-2015,forestFire,September,forest Fire
